#AIRPORT
4791;BD;DAC;Dhaka;24.1,90.25
VESSEL-9297;104880-105105;1000000;14
VESSEL-9298;105122-105299;1100000;10
VESSEL-9299;105003-104955;1100000;36
VESSEL-9300;105053-105405;1110000;16
VESSEL-9301;104993-105049;1000000;29
VESSEL-9302;104992-105011;1000000;64
VESSEL-9303;105128-105372;1000000;36
VESSEL-9304;104992-104955;1000000;46
VESSEL-9305;104905-105079;1000000;53
VESSEL-9306;104928-105247;1000000;27
VESSEL-9307;104930-104840;1000000;27
VESSEL-9308;105108-105325;1100000;17
VESSEL-9309;104939-104984;1000000;36
VESSEL-9310;105228-105300;1000000;43
VESSEL-9311;105167-105322;1000000;25
VESSEL-9312;104926-105211;1000000;15
VESSEL-9313;104860-104930;1100000;15
VESSEL-9314;104956-105003;1000000;42
VESSEL-9315;104982-104956;1100000;44
VESSEL-9316;104895-105211;1000000;28
VESSEL-9317;105105-105103;1110000;2
VESSEL-9318;104869-105054;1000000;22
VESSEL-9319;104984-104872;1000000;15
VESSEL-9320;104859-105360;1000000;37
VESSEL-9321;104922-105279;1000000;62
VESSEL-9322;105165-105201;1000000;32
VESSEL-9323;105108-105195;1000000;5
VESSEL-9324;105089-105246;1000000;67
VESSEL-9325;104960-105350;1000000;8
VESSEL-9326;105146-105116;1100000;2
VESSEL-9327;105356-104948;1000000;24
VESSEL-9328;105239-105014;1000000;50
VESSEL-9329;105120-105350;1100000;5
VESSEL-9330;105107-105350;1000000;3
VESSEL-9331;105302-105289;1000000;38
VESSEL-9332;104865-105072;1000000;44
VESSEL-9333;105165-104935;1111000;8
VESSEL-9334;104993-105265;1000000;42
VESSEL-9335;105378-105245;1000000;42
VESSEL-9336;105256-105386;1000000;29
VESSEL-9337;105085-105328;1000000;50
VESSEL-9338;105005-104865;1000000;40
VESSEL-9339;104942-105234;1110000;30
VESSEL-9340;104941-105112;1000000;9
VESSEL-9341;105086-105241;1000000;58
VESSEL-9342;105165-105352;1100000;2
VESSEL-9343;104869-105210;1000000;10
VESSEL-9344;104966-105272;1000000;32
VESSEL-9345;105155-105162;1100000;14
VESSEL-9346;105128-105321;1000000;43
VESSEL-9347;104869-105033;1100000;30
VESSEL-9348;105046-104930;1000000;15
VESSEL-9349;105169-105374;1000000;26
VESSEL-9350;105093-105350;1000000;49
VESSEL-9351;104961-105132;1000000;4
VESSEL-9352;105169-105421;1000000;40
VESSEL-9353;105234-105032;1100000;16
VESSEL-9354;105136-105272;1111000;2
VESSEL-9355;105054-104957;1100000;8
VESSEL-9356;105169-105407;1111100;10
VESSEL-9357;104921-104967;1000000;32
VESSEL-9358;105135-104953;1000000;5
VESSEL-9359;104984-105360;1000000;51
VESSEL-9360;105162-104951;1000000;7
VESSEL-9361;104863-105067;1110000;50
VESSEL-9362;105242-105241;1000000;30
VESSEL-9363;105053-105217;1000000;16
VESSEL-9364;105013-105251;1000000;19
VESSEL-9365;105017-104947;1000000;45
VESSEL-9366;104895-105218;1000000;32
VESSEL-9367;104967-105132;1000000;46
VESSEL-9368;105069-105256;1100000;57
VESSEL-9369;105128-105420;1000000;38
VESSEL-9370;104933-105155;1000000;17
VESSEL-9371;105302-105204;1000000;47
VESSEL-9372;105086-105006;1000000;4
VESSEL-9373;104922-104953;1100000;5
VESSEL-9374;105151-104951;1000000;9
VESSEL-9375;105168-104949;1000000;5
VESSEL-9376;104913-105407;1000000;55
VESSEL-9377;105184-104860;1000000;19
VESSEL-9378;105132-105122;1111000;2
VESSEL-9379;104956-104860;1100000;31
VESSEL-9380;104889-105388;1000000;66
VESSEL-9381;104921-104863;1000000;28
VESSEL-9382;104991-105215;1100000;30
VESSEL-9383;105129-104841;1100000;31
VESSEL-9384;105097-105134;1000000;2
VESSEL-9385;105121-105169;1000000;3
VESSEL-9386;105218-104859;1000000;22
VESSEL-9387;105046-105131;1100000;28
VESSEL-9388;104939-105369;1000000;26
VESSEL-9389;104981-105407;1100000;15
VESSEL-9390;105097-104841;1000000;33
VESSEL-9391;104909-105027;1000000;29
VESSEL-9392;104957-105154;1110000;4
VESSEL-9393;105348-105169;1000000;66
VESSEL-9394;105112-105145;1000000;9
VESSEL-9395;105014-104992;1000000;15
VESSEL-9396;104840-105375;1000000;51
VESSEL-9397;104878-105388;1000000;46
VESSEL-9398;104909-105323;1100000;37
VESSEL-9399;104891-105424;1000000;23
VESSEL-9400;105351-104858;1000000;32
VESSEL-9401;105068-105374;1000000;58
VESSEL-9402;105151-105405;1000000;9
VESSEL-9403;104934-105098;1000000;26
VESSEL-9404;104960-105075;1000000;26
VESSEL-9405;105155-104951;1000000;13
VESSEL-9406;104904-104865;1000000;53
VESSEL-9407;104926-105070;1000000;24
VESSEL-9408;105138-105127;1100000;6
VESSEL-9409;105076-105010;1000000;57
VESSEL-9410;105140-105218;1100000;17
VESSEL-9411;105135-105162;1000000;5
VESSEL-9412;105234-105162;1000000;50
VESSEL-9413;105160-105130;1100000;4
VESSEL-9414;104960-105412;1100000;2
VESSEL-9415;104841-105088;1110000;49
VESSEL-9416;105110-105273;1000000;7
VESSEL-9417;104860-105054;1100000;31
VESSEL-9418;104956-104848;1000000;45
VESSEL-9419;104921-105277;1000000;27
VESSEL-9420;105014-105221;1000000;36
VESSEL-9421;104998-105264;1000000;76
VESSEL-9422;105085-105343;1000000;46
VESSEL-9423;105157-105162;1000000;3
VESSEL-9424;104918-104942;1100000;38
VESSEL-9425;104942-105093;1100000;5
VESSEL-9426;104956-104960;1000000;14
VESSEL-9427;105102-105411;1000000;30
VESSEL-9428;105020-105155;1000000;45
VESSEL-9429;104961-105134;1100000;2
VESSEL-9430;104862-105323;1000000;12
VESSEL-9431;104966-105239;1000000;22
VESSEL-9432;105147-105163;1000000;4
VESSEL-9433;104860-105274;1100000;18
VESSEL-9434;105063-105301;1000000;13
VESSEL-9435;104921-105387;1100000;45
VESSEL-9436;105092-105169;1000000;43
VESSEL-9437;105325-104930;1000000;9
VESSEL-9438;104967-105191;1000000;28
VESSEL-9439;104869-105113;1000000;13
VESSEL-9440;105182-105246;1000000;50
VESSEL-9441;104863-105053;1100000;20
VESSEL-9442;104942-105169;1111000;11
VESSEL-9443;105128-104951;1000000;11
VESSEL-9444;105169-104875;1000000;41
VESSEL-9445;104959-105313;1100000;42
VESSEL-9446;105182-104861;1000000;67
VESSEL-9447;104947-105072;1000000;29
VESSEL-9448;104947-104841;1100000;21
VESSEL-9449;104964-105123;1000000;6
VESSEL-9450;104944-105102;1000000;11
VESSEL-9451;104993-105017;1000000;23
VESSEL-9452;104862-105273;1100000;28
VESSEL-9453;104848-105420;1100000;54
VESSEL-9454;105014-104939;1000000;46
VESSEL-9455;104947-105168;1000000;7
VESSEL-9456;105105-104922;1100000;7
VESSEL-9457;104962-104913;1000000;38
VESSEL-9458;105421-104841;1000000;25
VESSEL-9459;104993-105261;1000000;63
VESSEL-9460;105351-105302;1000000;17
VESSEL-9461;104905-104873;1000000;24
VESSEL-9462;104895-104942;1000000;35
VESSEL-9463;105163-104956;1100000;9
VESSEL-9464;104840-105232;1100000;49
VESSEL-9465;105380-105277;1000000;44
VESSEL-9466;104947-104981;1100000;36
VESSEL-9467;104917-104922;1000000;57
VESSEL-9468;104966-104948;1000000;38
VESSEL-9469;105105-105350;1111100;1
VESSEL-9470;105387-104948;1000000;41
VESSEL-9471;104859-105070;1000000;13
VESSEL-9472;105136-104934;1111000;2
VESSEL-9473;104928-104981;1000000;41
VESSEL-9474;105421-104959;1000000;30
VESSEL-9475;105012-105065;1000000;29
VESSEL-9476;105268-104999;1100000;36
VESSEL-9477;104909-104873;1000000;29
VESSEL-9478;104995-105248;1000000;22
VESSEL-9479;105097-105165;1110000;6
VESSEL-9480;105356-105351;1000000;32
VESSEL-9481;104860-105378;1100000;38
VESSEL-9482;104862-105063;1000000;31
VESSEL-9483;104891-105263;1000000;55
VESSEL-9484;104992-104840;1000000;16
VESSEL-9485;105169-105097;1110000;5
VESSEL-9486;104915-104955;1000000;33
VESSEL-9487;104979-105022;1000000;4
VESSEL-9488;104902-105262;1000000;61
VESSEL-9489;104957-105151;1100000;18
VESSEL-9490;104960-104992;1000000;22
VESSEL-9491;104992-105387;1100000;39
VESSEL-9492;105165-105196;1000000;44
VESSEL-9493;105001-104922;1000000;54
VESSEL-9494;105355-104921;1000000;35
VESSEL-9495;105229-104909;1000000;22
VESSEL-9496;104926-105266;1000000;22
VESSEL-9497;105162-105307;1000000;55
VESSEL-9498;104955-105401;1000000;41
VESSEL-9499;104938-105262;1000000;46
VESSEL-9500;104863-105191;1100000;36
VESSEL-9501;104840-104895;1000000;49
VESSEL-9502;104862-105185;1000000;57
VESSEL-9503;104860-105189;1100000;61
VESSEL-9504;104956-105267;1000000;18
VESSEL-9505;105388-105248;1100000;42
VESSEL-9506;105054-104934;1000000;6
VESSEL-9507;104841-105006;1100000;48
VESSEL-9508;104995-105376;1000000;49
VESSEL-9509;105071-105195;1000000;10
VESSEL-9510;104904-105184;1000000;16
VESSEL-9511;105053-105218;1000000;4
VESSEL-9512;105046-105421;1000000;28
VESSEL-9513;104863-104982;1000000;52
VESSEL-9514;104889-105322;1000000;31
VESSEL-9515;104841-105316;1000000;22
VESSEL-9516;105139-105325;1100000;6
VESSEL-9517;105378-104891;1000000;47
VESSEL-9518;105140-105350;1100000;4
VESSEL-9519;105089-105198;1000000;10
VESSEL-9520;105153-105166;1000000;2
VESSEL-9521;104887-104945;1000000;49
VESSEL-9522;105182-105218;1000000;47
VESSEL-9523;105171-105132;1000000;9
VESSEL-9524;105038-105013;1000000;34
VESSEL-9525;105165-105252;1100000;24
VESSEL-9526;105145-104944;1000000;23
VESSEL-9527;105241-104921;1000000;24
VESSEL-9528;104859-105343;1000000;39
VESSEL-9529;104873-105209;1100000;50
VESSEL-9530;104998-104863;1000000;50
VESSEL-9531;105089-105241;1000000;63
VESSEL-9532;105068-105379;1000000;34
VESSEL-9533;105139-105127;1000000;1
VESSEL-9534;104909-105155;1000000;44
VESSEL-9535;104891-104878;1000000;31
VESSEL-9536;104860-105328;1000000;21
VESSEL-9537;104872-105293;1000000;19
VESSEL-9538;104939-104913;1110000;30
VESSEL-9539;104956-105012;1000000;38
VESSEL-9540;104942-105362;1000000;37
VESSEL-9541;104865-105028;1000000;59
VESSEL-9542;105155-105011;1000000;51
VESSEL-9543;104846-105264;1000000;54
VESSEL-9544;105020-105191;1000000;11
VESSEL-9545;105039-105322;1000000;3
VESSEL-9546;104890-105234;1000000;28
VESSEL-9547;105068-105243;1000000;37
VESSEL-9548;105155-105348;1000000;52
VESSEL-9549;105128-104966;1100000;37
VESSEL-9550;105130-105162;1000000;8
VESSEL-9551;104843-105343;1110000;16
VESSEL-9552;104878-105272;1000000;60
VESSEL-9553;104890-104841;1000000;48
VESSEL-9554;105160-105146;1100000;4
VESSEL-9555;105277-105162;1000000;24
VESSEL-9556;104999-105046;1000000;30
VESSEL-9557;104930-104947;1000000;18
VESSEL-9558;104862-105228;1000000;39
VESSEL-9559;105003-105221;1100000;31
VESSEL-9560;104979-105241;1000000;67
VESSEL-9561;104843-104890;1100000;51
VESSEL-9562;105407-105342;1000000;29
VESSEL-9563;105184-105252;1000000;45
VESSEL-9564;104841-105417;1000000;47
VESSEL-9565;104895-104841;1000000;34
VESSEL-9566;104961-105155;1100000;3
VESSEL-9567;104990-105405;1000000;34
VESSEL-9568;105156-105266;1000000;36
VESSEL-9569;104944-105387;1100000;24
VESSEL-9570;104921-105322;1100000;10
VESSEL-9571;105198-105265;1000000;44
VESSEL-9572;105165-105158;1000000;18
VESSEL-9573;105114-105297;1100000;4
VESSEL-9574;104938-104947;1000000;7
VESSEL-9575;105021-105240;1000000;53
VESSEL-9576;104995-105217;1000000;26
VESSEL-9577;105135-105128;1000000;10
VESSEL-9578;105069-105369;1000000;49
VESSEL-9579;104944-105411;1000000;21
VESSEL-9580;105269-105074;1100000;19
VESSEL-9581;105128-105070;1111000;28
VESSEL-9582;105154-104939;1000000;12
VESSEL-9583;105312-105184;1000000;7
VESSEL-9584;105140-105097;1000000;1
VESSEL-9585;104865-104843;1100000;31
VESSEL-9586;105097-105132;1000000;1
VESSEL-9587;104995-105412;1000000;38
VESSEL-9588;105068-105276;1100000;15
VESSEL-9589;104846-105401;1000000;48
VESSEL-9590;105071-105038;1000000;15
VESSEL-9591;104865-104992;1000000;50
VESSEL-9592;105162-105272;1000000;4
VESSEL-9593;105067-104992;1000000;34
VESSEL-9594;105106-104944;1000000;10
VESSEL-9595;105182-104863;1000000;45
VESSEL-9596;104991-105239;1100000;42
VESSEL-9597;105242-104998;1000000;36
VESSEL-9598;105058-105140;1100000;42
VESSEL-9599;104967-104865;1000000;23
VESSEL-9600;105239-105090;1000000;46
VESSEL-9601;105100-105070;1000000;2
VESSEL-9602;105278-105274;1000000;32
VESSEL-9603;104865-104922;1000000;39
VESSEL-9604;104840-105266;1000000;40
VESSEL-9605;105278-104938;1000000;25
VESSEL-9606;105128-104948;1000000;5
VESSEL-9607;104977-105200;1000000;32
VESSEL-9608;105195-105169;1000000;46
VESSEL-9609;105086-104999;1000000;2
VESSEL-9610;105070-105149;1100000;26
VESSEL-9611;105140-104907;1000000;18
VESSEL-9612;105068-105407;1000000;30
VESSEL-9613;104955-105217;1000000;20
VESSEL-9614;104913-105014;1000000;58
VESSEL-9615;105167-105114;1000000;5
VESSEL-9616;105115-105169;1100000;4
VESSEL-9617;105086-105011;1000000;67
VESSEL-9618;104977-105407;1000000;39
VESSEL-9619;104955-105099;1000000;9
VESSEL-9620;104995-105105;1100000;36
VESSEL-9621;105079-104944;1000000;27
VESSEL-9622;105065-105372;1000000;62
VESSEL-9623;105144-104934;1000000;11
VESSEL-9624;104896-105075;1000000;37
VESSEL-9625;104938-104878;1000000;46
VESSEL-9626;104904-105372;1100000;50
VESSEL-9627;105325-104949;1000000;13
VESSEL-9628;104873-104977;1000000;7
VESSEL-9629;104860-105071;1100000;40
VESSEL-9630;105001-104895;1000000;34
VESSEL-9631;104956-104887;1000000;57
VESSEL-9632;105169-105100;1110000;1
VESSEL-9633;104865-105375;1000000;41
VESSEL-9634;104890-105221;1000000;33
VESSEL-9635;105122-105110;1000000;9
VESSEL-9636;104955-105350;1000000;4
VESSEL-9637;104995-105351;1000000;39
VESSEL-9638;104967-104998;1000000;18
VESSEL-9639;104982-105149;1100000;55
VESSEL-9640;105120-105148;1000000;1
VESSEL-9641;105125-104950;1000000;3
VESSEL-9642;104878-104977;1000000;32
VESSEL-9643;104900-105362;1000000;18
VESSEL-9644;105109-105038;1100000;3
VESSEL-9645;105093-105014;1000000;19
VESSEL-9646;104917-105132;1000000;54
VESSEL-9647;105105-105154;1000000;1
VESSEL-9648;105169-104880;1000000;22
VESSEL-9649;104942-105242;1000000;38
VESSEL-9650;105020-105245;1000000;74
VESSEL-9651;104944-105100;1000000;11
VESSEL-9652;105218-105165;1000000;13
VESSEL-9653;105184-105362;1000000;48
VESSEL-9654;104843-104921;1000000;29
VESSEL-9655;105185-105165;1000000;69
VESSEL-9656;104981-105228;1000000;43
VESSEL-9657;104859-105195;1000000;17
VESSEL-9658;104944-105378;1100000;29
VESSEL-9659;104939-105184;1000000;20
VESSEL-9660;104863-105091;1000000;48
VESSEL-9661;104960-105377;1110000;40
VESSEL-9662;105162-105010;1000000;70
VESSEL-9663;105093-104981;1000000;65
VESSEL-9664;105165-105240;1000000;33
VESSEL-9665;105141-105162;1000000;7
VESSEL-9666;105218-104928;1000000;10
VESSEL-9667;104967-105277;1000000;55
VESSEL-9668;104956-105141;1000000;11
VESSEL-9669;104991-105093;1000000;23
VESSEL-9670;104859-104998;1000000;35
VESSEL-9671;104917-104966;1000000;11
VESSEL-9672;105162-105092;1000000;43
VESSEL-9673;105350-104977;1000000;33
VESSEL-9674;104917-105067;1110000;69
VESSEL-9675;105239-104939;1000000;28
VESSEL-9676;104942-105360;1111111;34
VESSEL-9677;105325-105105;1110000;19
VESSEL-9678;104967-105242;1000000;42
VESSEL-9679;105001-104992;1000000;23
VESSEL-9680;105198-105063;1000000;71
VESSEL-9681;104907-105062;1100000;54
VESSEL-9682;105132-105249;1000000;25
VESSEL-9683;104922-105020;1000000;54
VESSEL-9684;104843-104947;1100000;30
VESSEL-9685;104922-105132;1100000;10
VESSEL-9686;104865-105348;1000000;66
VESSEL-9687;105326-105407;1000000;14
VESSEL-9688;104917-105035;1000000;33
VESSEL-9689;105085-104948;1000000;43
VESSEL-9690;104848-105072;1000000;45
VESSEL-9691;105239-105191;1000000;46
VESSEL-9692;104955-105152;1000000;15
VESSEL-9693;104947-105162;1000000;41
VESSEL-9694;105093-104922;1000000;59
VESSEL-9695;104873-105363;1000000;19
VESSEL-9696;105022-105412;1000000;62
VESSEL-9697;105162-104872;1000000;50
VESSEL-9698;105068-104967;1000000;44
VESSEL-9699;105100-105405;1000000;4
VESSEL-9700;105169-105107;1111000;2
VESSEL-9701;105127-105151;1000000;1
VESSEL-9702;105099-104930;1000000;1
VESSEL-9703;105070-104862;1000000;31
VESSEL-9704;104880-104990;1000000;29
VESSEL-9705;105355-105214;1000000;30
VESSEL-9706;104887-105192;1100000;16
VESSEL-9707;104871-105393;1000000;40
VESSEL-9708;105302-105140;1000000;44
VESSEL-9709;105068-104942;1100000;19
VESSEL-9710;105132-105105;1000000;2
VESSEL-9711;104860-105014;1000000;46
VESSEL-9712;105111-104934;1110000;1
VESSEL-9713;105246-105169;1000000;24
VESSEL-9714;104922-105198;1000000;43
VESSEL-9715;105165-105375;1000000;34
VESSEL-9716;105070-105195;1000000;11
VESSEL-9717;105169-105307;1000000;52
VESSEL-9718;104992-104865;1000000;36
VESSEL-9719;105228-104841;1000000;36
VESSEL-9720;104947-104939;1000000;11
VESSEL-9721;105312-105122;1100000;25
VESSEL-9722;104904-105351;1000000;42
VESSEL-9723;104918-105208;1100000;15
VESSEL-9724;104922-105348;1000000;49
VESSEL-9725;104913-105140;1000000;59
VESSEL-9726;105386-105169;1000000;53
VESSEL-9727;105103-104961;1000000;15
VESSEL-9728;105013-105063;1000000;41
VESSEL-9729;105165-104957;1000000;10
VESSEL-9730;104944-105093;1000000;29
VESSEL-9731;104865-104917;1100000;67
VESSEL-9732;105163-105038;1000000;5
VESSEL-9733;105407-105222;1000000;2
VESSEL-9734;104865-104944;1100000;37
VESSEL-9735;105169-105092;1111100;38
VESSEL-9736;105114-104944;1000000;24
VESSEL-9737;105022-104872;1000000;1
VESSEL-9738;105155-105136;1000000;3
VESSEL-9739;105053-104889;1100000;30
VESSEL-9740;105022-105182;1000000;18
VESSEL-9741;105017-104860;1000000;51
VESSEL-9742;104942-105059;1000000;35
VESSEL-9743;105182-105085;1000000;34
VESSEL-9744;104999-104870;1000000;34
VESSEL-9745;105322-105110;1100000;17
VESSEL-9746;105099-104948;1000000;10
VESSEL-9747;104991-105172;1100000;35
VESSEL-9748;105132-105373;1000000;29
VESSEL-9749;104934-104944;1000000;9
VESSEL-9750;105076-105162;1000000;55
VESSEL-9751;105108-105053;1000000;21
VESSEL-9752;105146-105312;1100000;15
VESSEL-9753;105350-104939;1000000;6
VESSEL-9754;105038-105391;1000000;18
VESSEL-9755;104998-105239;1000000;89
VESSEL-9756;104981-105014;1000000;42
VESSEL-9757;105114-105298;1000000;7
VESSEL-9758;104964-105155;1000000;4
VESSEL-9759;105001-104907;1000000;64
VESSEL-9760;105184-105086;1000000;23
VESSEL-9761;105114-105153;1000000;2
VESSEL-9762;105139-105153;1000000;2
VESSEL-9763;105232-105062;1000000;69
VESSEL-9764;104876-105222;1000000;22
VESSEL-9765;104880-105151;1000000;11
VESSEL-9766;104859-105155;1000000;39
VESSEL-9767;104890-105302;1000000;65
VESSEL-9768;104905-105312;1000000;33
VESSEL-9769;105069-104859;1000000;30
VESSEL-9770;105155-105070;1000000;32
VESSEL-9771;104865-104935;1000000;23
VESSEL-9772;105131-105097;1000000;1
VESSEL-9773;104843-104865;1000000;26
VESSEL-9774;105322-105012;1000000;34
VESSEL-9775;105085-105218;1100000;20
VESSEL-9776;104939-104944;1100000;5
VESSEL-9777;105132-105328;1000000;32
VESSEL-9778;104947-104859;1100000;31
VESSEL-9779;104956-105058;1000000;41
VESSEL-9780;104960-105022;1000000;33
VESSEL-9781;105141-104956;1000000;9
VESSEL-9782;105005-105155;1000000;38
VESSEL-9783;104862-105312;1100000;7
VESSEL-9784;105239-105321;1000000;61
VESSEL-9785;105068-105262;1000000;32
VESSEL-9786;104905-104987;1000000;20
VESSEL-9787;105123-105195;1110000;5
VESSEL-9788;104956-105123;1111111;15
VESSEL-9789;105092-105342;1000000;10
VESSEL-9790;105014-104912;1000000;33
VESSEL-9791;105232-104981;1000000;47
VESSEL-9792;105013-104998;1000000;30
VESSEL-9793;104921-105256;1000000;40
VESSEL-9794;104848-105412;1100000;41
VESSEL-9795;104992-105198;1000000;5
VESSEL-9796;105160-105162;1111000;1
VESSEL-9797;105038-105110;1000000;8
VESSEL-9798;104875-104872;1000000;46
VESSEL-9799;104917-105038;1100000;42
VESSEL-9800;104873-104998;1000000;9
VESSEL-9801;104862-105165;1000000;24
VESSEL-9802;105243-105379;1000000;41
VESSEL-9803;105032-105302;1000000;31
VESSEL-9804;105273-105151;1000000;9
VESSEL-9805;105141-105169;1111110;2
VESSEL-9806;105169-105171;1000000;10
VESSEL-9807;104913-105162;1000000;51
VESSEL-9808;105108-105407;1000000;13
VESSEL-9809;105243-105006;1000000;49
VESSEL-9810;104992-104984;1100000;50
VESSEL-9811;105021-104942;1000000;35
VESSEL-9812;105163-105097;1000000;6
VESSEL-9813;104841-105372;1100000;50
VESSEL-9814;105116-105121;1000000;2
VESSEL-9815;105038-105039;1100000;1
VESSEL-9816;105387-105184;1000000;38
VESSEL-9817;104913-105327;1000000;56
VESSEL-9818;104895-105232;1000000;32
VESSEL-9819;104984-105264;1000000;84
VESSEL-9820;105090-105026;1000000;27
VESSEL-9821;104863-105220;1000000;21
VESSEL-9822;104942-105293;1000000;38
VESSEL-9823;104956-105105;1000000;16
VESSEL-9824;105387-104895;1000000;37
VESSEL-9825;105085-105288;1000000;15
VESSEL-9826;105351-105013;1100000;35
VESSEL-9827;104846-105095;1000000;67
VESSEL-9828;104914-104939;1100000;39
VESSEL-9829;105405-105086;1100000;33
VESSEL-9830;105006-104843;1000000;16
VESSEL-9831;105114-105111;1000000;2
VESSEL-9832;104921-104966;1000000;23
VESSEL-9833;104865-104905;1100000;44
VESSEL-9834;104840-105405;1100000;22
VESSEL-9835;104917-104942;1000000;52
VESSEL-9836;105169-105234;1000000;32
VESSEL-9837;104938-105020;1000000;32
VESSEL-9838;105110-105147;1000000;1
VESSEL-9839;105085-105277;1000000;20
VESSEL-9840;105038-104945;1000000;1
VESSEL-9841;104872-105126;1000000;61
VESSEL-9842;105218-104998;1000000;38
VESSEL-9843;104860-105272;1000000;17
VESSEL-9844;105005-104939;1000000;28
VESSEL-9845;105234-104862;1000000;33
VESSEL-9846;105046-105284;1000000;37
VESSEL-9847;104889-105085;1000000;31
VESSEL-9848;104928-104942;1000000;1
VESSEL-9849;105376-105169;1000000;52
VESSEL-9850;105069-104902;1000000;43
VESSEL-9851;105131-105404;1000000;5
VESSEL-9852;104890-105038;1000000;44
VESSEL-9853;105351-104878;1000000;38
VESSEL-9854;104998-105175;1000000;25
VESSEL-9855;104942-105045;1000000;32
VESSEL-9856;104865-105322;1000000;42
VESSEL-9857;104841-105192;1100000;27
VESSEL-9858;104990-105038;1100000;28
VESSEL-9859;105351-105390;1100000;13
VESSEL-9860;104891-104909;1000000;27
VESSEL-9861;105145-105162;1000000;6
VESSEL-9862;105135-105163;1100000;7
VESSEL-9863;104967-105006;1000000;26
VESSEL-9864;104880-104865;1000000;21
VESSEL-9865;105089-104942;1000000;65
VESSEL-9866;105182-105155;1000000;46
VESSEL-9867;104979-105216;1000000;32
VESSEL-9868;105132-105343;1000000;38
VESSEL-9869;105380-105017;1000000;24
VESSEL-9870;104878-105062;1000000;48
VESSEL-9871;105089-104842;1000000;25
VESSEL-9872;105013-104981;1000000;23
VESSEL-9873;104955-105340;1100000;34
VESSEL-9874;105151-105070;1100000;17
VESSEL-9875;105100-105103;1000000;2
VESSEL-9876;104891-105321;1000000;39
VESSEL-9877;105162-105143;1100000;6
VESSEL-9878;104840-104981;1000000;25
VESSEL-9879;104979-105140;1100000;48
VESSEL-9880;105241-105065;1000000;48
VESSEL-9881;105058-105151;1100000;38
VESSEL-9882;105242-105020;1000000;40
VESSEL-9883;104939-105378;1100000;35
VESSEL-9884;105138-105163;1000000;1
VESSEL-9885;105234-105062;1000000;61
VESSEL-9886;104876-104865;1000000;47
VESSEL-9887;105132-104921;1000000;11
VESSEL-9888;105350-105274;1000000;4
VESSEL-9889;105012-104960;1000000;55
VESSEL-9890;105151-105353;1000000;9
VESSEL-9891;105232-105402;1000000;38
VESSEL-9892;104922-105264;1000000;30
VESSEL-9893;104948-104890;1000000;59
VESSEL-9894;105095-104863;1000000;38
VESSEL-9895;104863-105323;1100000;23
VESSEL-9896;105151-105103;1100000;3
VESSEL-9897;104909-105327;1000000;32
VESSEL-9898;104863-105001;1000000;35
VESSEL-9899;104979-105421;1100000;48
VESSEL-9900;105169-105127;1000000;1
VESSEL-9901;105379-104889;1000000;48
VESSEL-9902;105380-105208;1000000;27
VESSEL-9903;104895-105262;1000000;46
VESSEL-9904;104942-105028;1000000;44
VESSEL-9905;105243-105376;1000000;51
VESSEL-9906;104873-105204;1000000;36
VESSEL-9907;105162-104917;1000000;46
VESSEL-9908;104964-104933;1000000;4
VESSEL-9909;105146-104942;1000000;18
VESSEL-9910;105021-105407;1100000;35
VESSEL-9911;104995-104846;1000000;33
VESSEL-9912;105054-104872;1100000;36
VESSEL-9913;105162-105224;1000000;37
VESSEL-9914;105218-105077;1000000;18
VESSEL-9915;104952-105312;1000000;13
VESSEL-9916;105165-105156;1000000;32
VESSEL-9917;105132-104929;1000000;12
VESSEL-9918;105209-105169;1000000;33
VESSEL-9919;104840-105107;1000000;28
VESSEL-9920;104960-105307;1100000;38
VESSEL-9921;104889-105402;1000000;31
VESSEL-9922;105144-104944;1000000;7
VESSEL-9923;105098-104938;1000000;12
VESSEL-9924;104861-105086;1000000;45
VESSEL-9925;105085-105162;1000000;37
VESSEL-9926;104869-105393;1000000;37
VESSEL-9927;105226-105169;1000000;52
VESSEL-9928;104913-105074;1000000;70
VESSEL-9929;105110-105135;1000000;9
VESSEL-9930;105321-105165;1000000;65
VESSEL-9931;105105-105135;1000000;7
VESSEL-9932;105132-104842;1000000;29
VESSEL-9933;104913-105017;1000000;66
VESSEL-9934;104880-105408;1000000;17
VESSEL-9935;104926-105355;1000000;30
VESSEL-9936;104840-104960;1000000;31
VESSEL-9937;105020-105011;1000000;86
VESSEL-9938;105132-105028;1000000;50
VESSEL-9939;104947-104889;1000000;38
VESSEL-9940;105022-105065;1000000;30
VESSEL-9941;105137-105166;1000000;116
VESSEL-9942;104956-105391;1000000;16
VESSEL-9943;104880-105072;1000000;28
VESSEL-9944;105079-104909;1000000;41
VESSEL-9945;105241-105132;1000000;23
VESSEL-9946;105162-105067;1000000;27
VESSEL-9947;104909-105193;1000000;44
VESSEL-9948;105350-105050;1000000;17
VESSEL-9949;104964-105378;1100000;36
VESSEL-9950;105100-105046;1110000;1
VESSEL-9951;104942-105011;1000000;41
VESSEL-9952;105115-105046;1100000;14
VESSEL-9953;104895-105277;1100000;48
VESSEL-9954;104922-105225;1000000;43
VESSEL-9955;104993-105251;1000000;99
VESSEL-9956;105239-105218;1000000;27
VESSEL-9957;105350-105378;1000000;22
VESSEL-9958;105125-105157;1110000;1
VESSEL-9959;104935-104887;1000000;33
VESSEL-9960;105268-105128;1000000;22
VESSEL-9961;105063-105391;1100000;32
